8060	5348
36637	5344
34052	5338
161405	5336
17238567	5327
62028	5319
2185	5317
23623	5313
21647	5313
19137	5311
10979	5304
385237	5299
5519297	5290
34548	5278
5069516	5276
35825	5276
1998	5271
28825	5267
55904	5259
1270655	5256
10186	5255
19961	5254
22926	5241
6325	5235
10854	5231
23915	5221
199023	5219
701	5217
29944	5208
4721	5207
9105	5184
7954422	5180
21134	5178
5046	5170
33306	5169
36741	5142
23534170	5141
69328	5135
20629	5104
9568	5103
19331	5098
16831059	5098
13696	5093
77795	5077
5447	5075
21433	5073
15606	5069
47923	5067
2920983	5066
5183633	5065
360126	5064
23366462	5062
1148	5062
1212	5061
334751	5058
26956	5053
100730	5051
3352	5046
23056	5041
6097297	5040
13831	5022
10791746	5012
29789	5009
18091	5007
24864	4994
77741	4991
5042765	4989
12521	4989
7023	4986
4765530	4985
8166	4983
832482	4979
16642	4975
31793	4969
113509	4961
186266	4960
18959138	4949
37398	4938
20119	4933
6293	4930
45139	4927
15895358	4921
5646	4919
4339	4918
8209	4917
22943	4914
5180	4913
44940	4908
27992	4905
25008	4890
148537	4878
44220	4875
25414	4874
28908	4871
371248	4853
19978	4853
30188	4850
2983	4841
18622259	4834
332996	4826
23707	4819
18945847	4815
18717981	4810
18660332	4804
53837	4798
232175	4789
32005	4782
53117	4767
3957	4759
1495	4759
624074	4758
19508643	4753
172121	4748
50549	4747
4126896	4731
51550	4727
385155	4712
33057	4705
161330	4700
12620	4698
13658	4697
20572	4693
55974	4684
5488304	4684
4637590	4684
30653	4682
17633	4681
350939	4680
62529	4677
5323	4669
13861	4669
22986	4668
37756	4666
149536	4663
24578	4661
24388	4658
7515964	4657
5751	4648
6187	4647
5914	4644
6121	4642
5119376	4641
5043324	4638
18842022	4621
231623	4615
3985	4610
5902	4609
57707	4604
23420	4602
21296224	4602
25421	4599
18902	4594
32578	4593
8779	4592
498104	4585
23371382	4580
11600	4575
21182	4572
37585	4563
24919513	4562
311455	4561
25473	4560
21255	4544
9288	4543
13575	4530
21001	4526
6822	4524
21362	4524
184334	4522
32031	4518
7529378	4509
205075	4509
23408844	4508
49417	4507
14587	4500
13373	4492
21175158	4486
7955	4480
14580	4480
18838	4473
10893	4469
6668778	4465
15068	4464
24949	4462
29697232	4458
165108	4451
10553	4440
14148	4426
35983	4420
6654	4416
95405	4411
72243	4411
9127632	4409
7878457	4408
10396793	4408
396466	4397
46539	4392
34553	4391
26751	4389
19985174	4385
682482	4379
404013	4378
48607	4375
23805	4375
51763	4372
307	4372
9251	4369
30863	4367
22194	4367
21189305	4366
185604	4361
53848	4360
156541	4360
153041	4356
344869	4350
13277	4349
18315	4348
3470	4340
125293	4340
4246	4339
30433662	4335
25412	4332
962731	4329
38539	4328
585629	4326
11197621	4325
554992	4323
805870	4322
5134	4320
2632114	4320
148363	4317
9904	4311
29838	4306
19301	4298
10958	4296
34059	4291
182000	4284
14734	4281
5935	4280
322192	4275
173070	4275
33645	4274
47752	4273
211405	4272
4482	4263
23741	4260
6084894	4257
6558	4254
33163	4251
25277	4247
21714	4247
14607	4245
18260530	4244
23564616	4242
7955325	4238
22303	4232
5987	4230
64290	4227
71432	4226
63528	4225
19644137	4221
37605	4217
5309	4213
10707	4213
143486	4211
49121	4206
28296	4204
182402	4204
32231	4203
207085	4190
15822958	4185
50548	4179
24403	4170
31056	4168
11968	4166
48338	4165
21292	4157
8262427	4156
23416994	4156
31975	4153
18949819	4150
199162	4139
195149	4136
25734	4131
1973	4128
6653	4119
66540	4116
68743	4114
36979	4114
201917	4114
58592	4113
569	4112
21724	4111
440525	4109
53274	4104
29639	4104
23627	4104
7279897	4098
26740	4097
30636	4091
140624	4090
13394	4088
4183	4084
21285632	4077
18973622	4076
32798	4075
20913753	4073
18213	4073
12463	4067
30269	4065
33265	4064
1234326	4064
9028799	4061
160463	4060
23604	4058
50357	4052
17454	4051
88885	4050
2867196	4046
24110	4043
2140	4028
36877	4027
27772	4018
541239	4015
39262	4010
18984308	4007
57898	4006
1155299	4003
22477	4001
19260	4000
17955	3998
15641	3990
6671	3988
152778	3987
28416	3979
61024	3974
297809	3973
6652	3972
92333	3967
36995	3966
25410	3965
1114732	3965
54969	3962
29919	3955
20656228	3955
42056	3953
27278	3952
4492	3947
23797577	3946
34040	3944
34415	3940
28456	3940
58893	3935
24109	3929
32149462	3928
25682	3927
25475	3926
2174	3926
45420	3923
6271	3917
12663	3914
5950	3912
27358	3912
18457137	3910
904	3903
149333	3902
22706	3893
36581	3889
9472	3888
21114	3887
62676	3886
56615	3878
311821	3878
34647	3876
165094	3876
3979	3874
7406	3870
40594	3868
88366	3867
20171	3866
11974	3865
23195	3863
18119	3862
5882	3861
270673	3861
1797	3848
33611	3845
22760983	3838
15340	3837
126039	3837
5945	3833
27058	3826
260962	3826
17885	3825
68761	3824
593	3823
19271	3814
26051975	3810
308242	3805
74594	3803
4340	3799
4576465	3798
20914042	3798
24270	3797
6675	3791
20148	3791
7959	3790
29816	3790
13543	3787
856	3783
735314	3782
3338	3779
21785	3779
53831	3778
50510	3778
14995351	3778
9510	3777
73513	3777
3452243	3777
29833	3775
14187	3775
9581	3774
27566	3772
444937	3767
33673	3764
1904053	3763
9356	3761
5391	3756
9988187	3755
29837	3750
25736	3746
34601	3740
10128	3740
18938758	3736
191162	3734
12229	3722
20611456	3721
53228	3718
17106358	3718
339716	3716
64777	3713
24150	3712
17752	3707
7515890	3706
17727	3706
13088	3699
211583	3695
70348	3693
22523	3686
25310	3683
24230	3683
59510	3677
1078	3676
25778403	3673
51585	3671
30733	3671
57654	3665
21376046	3664
752	3649
28789929	3648
7885	3646
13393	3642
5267	3641
19008450	3640
21244356	3637
19360669	3637
49719	3635
21980	3634
155434	3634
37857	3632
20381	3631
100582	3629
874	3627
3460	3625
45856	3622
21076367	3619
72311	3618
490442	3617
56802	3616
18554848	3611
26746	3606
56231	3603
22667	3601
19127	3598
23528	3594
164342	3590
208463	3585
10843	3582
54044	3579
22719	3577
62808	3576
182354	3576
17123	3576
381399	3575
166653	3575
18994221	3571
34636	3570
17491404	3569
8579	3563
3292675	3562
13451	3561
9709	3560
18842471	3560
50650	3559
4812151	3556
31453	3554
38223	3552
4140776	3551
1022	3548
4829	3547
52230	3541
243641	3535
58819	3532
25613	3532
26808	3531
27886	3530
180752	3530
228344	3529
8286923	3528
11185	3526
14121	3524
37403	3523
53295	3516
626967	3514
29631	3511
21651	3510
26239	3504
12674	3503
18963870	3501
27308	3497
85887	3496
201920	3489
12207	3489
2861	3484
65828	3480
19159508	3479
236469	3477
4620	3475
28565	3469
36922	3468
23592200	3466
1209	3466
229379	3465
21201	3465
19876	3463
18499	3462
30322	3460
18955875	3460
4599312	3459
13730	3459
16897	3458
31644	3457
25058	3451
11955	3449
21179	3441
29992	3439
8182	3436
7587	3435
9236	3434
22975	3434
43807	3433
32173	3432
293722	3430
174216	3428
34658	3426
23508196	3423
49031	3422
39206	3421
23976719	3421
32571	3418
21757	3418
19280734	3418
4822	3414
57559	3413
22918	3412
59512	3410
64176	3409
60919	3407
37516	3406
23277625	3405
13986	3404
13887	3403
66513	3400
169208	3400
47293	3399
12102	3399
5906	3398
5171128	3397
23273	3397
26291	3396
235723	3394
10886	3392
44719	3391
20050	3391
678583	3389
27119	3387
103958	3387
3080	3386
26587	3382
71486	3378
625404	3373
12612	3370
17914	3368
124802	3367
32223	3363
11054	3363
9906294	3362
14170	3360
11181	3359
185901	3355
179553	3355
53707	3354
492476	3343
416813	3343
36806	3342
13736167	3341
17791	3339
92995	3338
212157	3337
19337310	3335
51231	3329
39696	3325
25845	3325
44815	3323
23588	3323
12118	3321
11227	3321
5689	3320
15157915	3319
275297	3317
26049	3317
15852	3312
21748	3309
26989	3308
51983	3305
295079	3305
33898	3304
37410	3302
18944081	3302
44421	3301
18949461	3301
22217	3297
763013	3296
21728	3292
33583	3290
48916	3286
2508	3286
529723	3284
21209639	3282
8638634	3281
188886	3281
146708	3279
31516	3275
48557	3272
492475	3271
18934	3271
26689	3270
4345	3269
60611	3267
3191695	3266
59801	3264
51518	3262
3386	3260
19097669	3259
496064	3257
673526	3256
2569378	3255
13645	3251
28436	3250
8786	3247
43866	3247
64951	3245
4695	3244
43719	3244
2172378	3242
61708	3238
20760	3238
5685	3236
18948337	3235
17001425	3235
8282374	3233
7607314	3232
37589	3231
220050	3229
16854	3229
25676	3228
183897	3225
15496	3225
34598	3224
3140080	3224
142724	3224
71070	3222
3451	3218
19872429	3218
26791	3217
142056	3217
869330	3216
68651	3209
84303	3205
22101487	3205
170326	3204
528703	3199
6221	3196
7930	3194
39862	3194
34669	3194
22131	3194
8311	3193
51503	3193
669931	3192
38490	3189
55906	3188
52135	3186
11370	3186
51928	3182
21069333	3174
65758	3173
92656	3172
14349	3170
82755	3169
4146	3169
24116	3169
58733	3166
3335	3164
33309	3162
7473	3161
32961	3161
46621	3157
125315	3156
31776	3154
1900663	3154
303261	3151
25520	3140
21566765	3138
956	3137
196788	3137
4348	3134
20640	3134
214169	3130
21189	3128
49557	3127
33804	3125
72758	3123
66772	3122
31365	3120
12598742	3120
67234	3117
54741	3115
19894	3115
15992	3114
2965	3113
28395	3112
265083	3112
20110668	3112
100180	3112
33545	3108
13745292	3107
181337	3100
10878	3100
44677	3099
38748	3098
26162030	3096
24751	3096
43455	3095
9550	3089
6433	3089
32212	3086
21759394	3086
6591	3084
34635	3083
926172	3081
8121	3081
563379	3080
2242	3074
5878373	3073
66577	3072
6231032	3070
19356538	3067
6996762	3065
23338	3065
6611	3062
80763	3061
45579	3060
2813519	3060
37966	3059
23339	3058
299903	3056
6742	3054
38420	3053
884446	3050
3565457	3048
988516	3047
71802	3046
4157	3044
322108	3044
198842	3044
68198	3043
7426	3041
43281	3041
308	3041
55688	3036
2417230	3036
17391	3032
37981	3031
21338090	3028
5052197	3027
19283806	3026
37299	3025
37428	3024
13288	3024
11632	3023
32759	3021
1092923	3018
31853	3017
60613	3016
14276	3014
13255	3013
540448	3012
46159	3011
18933007	3011
30535	3010
667057	3008
28022	3006
26961	3006
2200527	3005
48518	3001
144982	3001
60925	3000
54533	2998
43076	2998
981	2996
126641	2994
1755460	2990
17238691	2990
15247542	2990
53446	2986
2198844	2985
10106	2983
92357	2981
7514833	2979
26685	2977
51273	2976
156699	2975
176931	2972
12627	2971
161535	2967
34703	2963
18435	2963
100796	2963
62520	2962
53518	2961
179375	2959
7950	2957
1176679	2955
9230	2952
53273	2952
152256	2952
7980471	2949
52124	2946
166380	2942
19280748	2940
46688	2936
105004	2935
52106	2934
1164	2930
99308	2929
52780	2926
18453	2923
69336	2919
17524	2919
550422	2915
2465857	2915
12176	2914
234954	2913
17846	2910
1014	2907
19167	2905
149139	2898
1147947	2897
18553	2895
17158563	2894
14711	2894
344462	2893
364118	2891
4675	2889
82433	2888
66968	2888
19501	2886
149937	2885
50591	2883
30942	2880
7044	2877
22666	2872
341078	2871
1354	2870
765	2869
39470	2867
50908	2866
21719	2866
37534	2863
24451	2863
57447	2862
7940	2860
26437	2857
5681823	2856
104697	2856
100727	2852
73105	2851
201930	2849
75595	2848
1942	2848
24849	2844
24077	2843
849	2840
258909	2840
23269	2840
113604	2840
6576	2837
40469	2834
25645	2832
613492	2831
31888	2829
143759	2826
19088	2825
19012	2822
51892	2815
146269	2814
31803	2812
177256	2812
14640471	2812
66730	2811
15604	2809
768856	2807
8238258	2803
47751	2803
34847	2803
2208839	2803
90072	2802
63089	2799
61763	2797
15928	2796
24207	2795
19817390	2794
11152	2793
160949	2791
604727	2789
9531	2788
37071	2786
15651	2783
29402	2780
25061	2780
11049	2780
156547	2777
49796	2773
167897	2771
36858	2770
57644	2768
52563	2768
215619	2768
202482	2768
23473595	2767
37688	2763
59211	2761
13554	2760
3455	2759
23210292	2759
9630	2758
11464	2758
59252	2757
37780	2757
27169	2757
421853	2755
12537	2755
10778	2755
43449	2753
8577	2752
23221	2752
3418303	2751
82762	2748
741527	2747
26678	2747
12730	2747
39202	2745
648912	2744
85427	2741
34361	2741
53825	2740
25657	2740
172897	2740
164945	2739
91155	2735
18888	2731
32610	2730
12551	2730
6816	2729
4269567	2728
31130	2727
178690	2724
12720	2723
9521899	2721
53839	2721
8975473	2719
783	2718
174650	2718
90451	2717
206220	2717
165813	2716
208413	2715
15881	2713
68315	2711
9974	2710
290809	2707
60961	2706
11186	2706
294894	2705
101884	2705
82757	2702
69801	2701
381447	2698
1765158	2696
4208015	2695
69346	2691
27712	2691
4335	2685
28849	2681
45883	2680
8914	2678
683459	2678
201916	2677
14727	2674
80135	2671
89510	2670
23267	2670
25452	2668
269055	2667
19201	2667
57802	2664
99430	2663
19068	2663
16275	2661
14551	2661
65109	2658
3464	2658
6721	2656
261709	2656
24217897	2656
101681	2656
834368	2654
17909	2654
30077	2653
436699	2650
18630637	2649
2088822	2644
40471	2641
37407	2641
21721	2640
14914	2636
61114	2635
23508	2633
59610	2632
170318	2632
24951	2631
442482	2630
18960192	2628
9325	2627
2340902	2626
74598	2625
18935551	2625
170131	2625
56120	2624
24761	2624
28381	2622
236722	2619
7954643	2617
47945	2617
1209509	2616
19881	2613
1481886	2613
19984080	2612
67393	2611
4927	2610
20083053	2608
242813	2605
7920751	2604
20423	2604
1400	2603
14288	2602
438022	2601
39282	2601
4518	2598
580	2596
392143	2596
30927438	2596
28397	2596
49699	2595
22388	2594
21736	2593
48129	2592
448902	2591
567684	2589
151873	2589
1881	2588
67704	2586
5416	2586
42173	2586
8418	2585
29922	2585
142473	2585
52029	2584
236918	2584
2421391	2583
18947898	2583
12	2583
17747	2581
13972	2580
217115	2579
45599	2578
845294	2576
57180	2576
160112	2576
21208200	2575
5717	2571
11861	2571
19190	2570
5884	2569
50771	2569
2963	2569
94240	2566
34760	2565
18963910	2565
297040	2563
15601	2563
2480627	2559
237274	2558
19006979	2558
18973446	2555
14617	2555
30345	2554
73021	2552
4412145	2551
5079506	2550
30068	2548
3778	2544
29376	2544
19685	2544
148956	2544
102024	2544
51572	2543
22326	2541
4078	2540
3079	2539
32600	2538
2411002	2537
34670	2536
39237	2534
5931	2533
759125	2532
51611	2531
39388	2531
217280	2531
21197	2531
172024	2530
933117	2528
69708	2528
25508	2528
21347364	2526
178749	2525
32597	2523
30138	2522
10370	2522
48559	2520
533149	2519
204118	2514
5371	2512
3395	2512
7701	2510
6883	2510
10635	2510
6546	2509
185250	2508
30857	2507
2345	2506
14423	2506
28972	2504
60098	2503
59766	2503
27683	2503
1290194	2503
254878	2502
7485	2501
2219	2500
11121	2499
15924	2498
145166	2498
8973	2497
5278	2496
46510	2495
13824	2495
26828	2494
75763	2492
735092	2492
14197	2491
657	2490
42966	2490
19641	2488
28978421	2487
1336512	2487
34413	2486
8122	2485
2839690	2485
21347693	2485
1612130	2484
63752	2483
4315	2483
4860	2480
17157886	2480
147292	2479
34846	2477
53678	2476
191890	2473
168079	2473
41244	2472
5043192	2470
332442	2470
69713	2469
48588	2466
28246	2466
37770	2465
86359	2463
19321330	2462
18933277	2462
10501	2462
5454008	2461
30297	2461
1627	2460
46950	2458
18950900	2458
85423	2457
5785	2457
30463	2456
2419531	2456
6416	2455
4385	2453
22312	2453
46823	2452
501722	2451
327785	2448
47512	2447
198479	2447
57848	2446
5615	2446
19831	2446
29370	2445
23397776	2443
21342	2442
12027	2442
261925	2441
53430	2440
158019	2440
22954	2439
18199215	2439
39660	2437
25524	2436
732798	2435
1360083	2434
854	2433
2877300	2431
158984	2430
147943	2430
63922	2429
50715	2429
13456	2428
2298105	2426
146640	2426
241128	2425
185196	2425
4298	2424
30583	2424
5760	2422
252854	2422
16315657	2422
11866	2422
26094	2419
28679	2417
15487	2417
4097	2416
34761	2416
19379	2416
21151	2415
1162	2415
21967242	2414
83112	2413
299959	2413
22316	2413
226168	2411
66936	2410
253375	2410
2179	2409
66881	2408
59399	2407
20647050	2403
1154952	2403
6021	2402
157233	2402
3301347	2400
27238	2399
79819	2394
21638	2394
3956	2393
23203	2393
113258	2393
147313	2392
76095	2391
38791	2391
2030193	2391
169321	2390
56494	2389
25816	2389
37652	2388
14883	2387
20134	2383
142298	2383
180244	2382
15147	2380
6690	2379
4911	2378
180121	2377
24297671	2375
60001	2374
33800	2374
50405	2371
27126	2371
15176	2371
1273	2371
160793	2370
736	2368
1921	2368
21073732	2367
12266	2367
10929	2364
11162	2362
42720	2361
628782	2359
74700	2358
39721	2358
5704	2356
214437	2353
23071	2352
21378419	2352
52686	2351
59769	2347
59756	2347
16095	2345
419369	2343
58666	2341
38412	2341
33589	2341
387816	2340
3574003	2339
34640	2339
5042951	2337
41523	2337
17725	2337
2414	2336
193333	2336
57648	2334
400297	2334
2264847	2333
69523	2332
113261	2332
92408	2328
578101	2328
13894	2328
8145410	2327
73010	2327
553883	2327
52847	2327
9258	2326
42029	2325
30108	2325
75129	2324
212614	2323
8655005	2322
26413	2322
38261	2320
324572	2320
34655	2319
30343	2319
25459	2319
20297793	2317
15251	2316
43715	2315
8253	2312
70500	2311
2736	2311
1207	2310
34578	2308
7609513	2304
412702	2304
20622	2304
162415	2304
28766	2303
66107	2302
34755	2302
51582	2301
21720	2301
167391	2301
34756	2300
990329	2298
46417	2298
203434	2298
145416	2298
7175	2297
715008	2297
1962	2296
23489161	2295
177711	2295
4559718	2294
21476352	2294
1052571	2294
428966	2293
33550	2293
11039790	2293
186162	2292
11303	2292
57835	2291
14553	2289
1605200	2288
183515	2287
963152	2286
8795	2285
28417	2284
26781	2284
385250	2283
36517	2283
20076	2283
14543	2283
9738	2282
19599929	2282
526488	2281
383648	2280
14552	2280
49733	2279
633	2278
351220	2278
9649	2276
154549	2276
7966	2275
23597	2275
24135	2273
1795886	2273
27040	2271
5488	2270
20593	2269
13873779	2269
493992	2267
8708862	2266
775	2265
64959	2265
31752	2262
97169	2261
19690	2261
5218	2259
46378	2259
3458	2259
201936	2259
27170	2258
241119	2257
47911	2256
4054	2256
27718	2255
147687	2255
3717	2254
3226	2253
216641	2253
15102	2253
30853	2252
83180	2251
72622	2251
23538713	2250
20152	2250
619009	2249
5639	2249
21490998	2249
30311	2248
34197	2246
3459	2245
44357	2244
38414	2244
43226	2242
18361733	2241
9663	2239
29353	2239
2393620	2239
19547	2238
21347024	2237
65787	2235
146717	2234
198843	2233
19042	2233
15872	2233
16743	2232
355648	2231
8540	2230
3846	2230
34069	2229
46763	2227
37694	2227
37445	2227
29485	2227
23964683	2225
2102	2225
31424	2224
209901	2224
70155	2223
4169	2223
2682331	2223
19283178	2223
33523	2222
83597	2221
250724	2221
2313472	2221
29490	2218
37535	2214
348361	2213
32293	2212
28443	2212
5959	2211
219424	2211
34754	2210
57349	2209
50352	2209
153398	2206
15489197	2205
15049	2203
57872	2202
65185	2199
28208	2199
232963	2199
18787	2198
34753	2195
38894	2194
18944028	2193
48235	2191
31928	2189
1771587	2188
18938683	2186
6674649	2185
31577	2185
19054	2185
21373	2184
19673	2184
19528	2184
96875	2183
5623	2181
47858	2181
23084	2181
11015826	2181
68187	2179
496028	2179
39389	2178
38428	2178
744156	2175
5253	2175
12594	2175
12010	2175
47702	2174
89126	2173
123462	2173
8140815	2172
26786	2172
18914017	2172
43460	2171
3382	2171
1831309	2171
143696	2171
5185	2170
4230	2170
34610	2170
180557	2169
48519	2168
42010	2168
10618	2168
4848	2167
180095	2166
236104	2165
15022	2164
101460	2164
3807	2163
184247	2161
218232	2160
8389	2159
167396	2159
217730	2157
161778	2157
8221	2156
57863	2155
40147	2155
34138	2155
82058	2154
46709	2154
464751	2154
11456	2154
733199	2153
19261	2153
68049	2152
57845	2152
28314	2152
23408886	2152
307442	2151
29405	2151
25202	2151
3466	2150
219117	2149
66691	2147
62798	2146
935933	2145
7633410	2144
7129693	2144
55289	2143
31990	2143
764593	2142
391882	2141
33209	2141
11298	2141
4700864	2140
63663	2139
18935023	2139
6639133	2138
4862	2138
18247421	2138
34749	2137
2103	2137
24140	2136
23546455	2136
22413	2136
21950	2136
5796	2135
184474	2135
49827	2134
4411622	2134
18962637	2133
36656	2129
239870	2129
73352	2128
41536	2128
21175	2128
407950	2127
18935758	2127
187479	2127
